"'['||S.BUILDING_ID||']'","LATN_NAME","BUILDING_NAME"
"[11562783]","衢州市","华埠叶家岭3号-浙江文博电子科技有限公司办公大楼"
"[11562784]","衢州市","华埠叶家岭3号-浙江文博电子科技有限公司生产车间1幢"
"[11562785]","衢州市","华埠叶家岭3号-浙江文博电子科技有限公司生产车间2幢"
"[11562786]","衢州市","华埠叶家岭-浙江格莱民塑业股份有限公司办公大楼之德亿物流有限公司"
"[11562787]","衢州市","华埠叶家岭-浙江佳印包装有限公司办公楼"
"[11562788]","衢州市","华埠叶家岭-浙江佳印包装有限公司生产车间"
"[11562789]","衢州市","华埠叶家岭-开化华埠顺兴吊装工程服务部"
"[11562790]","衢州市","华埠工业园区-华埠活性炭厂"
"[11562791]","衢州市","华埠叶家岭-浙江富楼国玻璃科技有限公司"
"[11562792]","衢州市","华丰路33号-开化月明建材仓库"
"[11562793]","衢州市","华埠叶家岭-开化县模具厂"
"[11562794]","衢州市","华埠叶家岭-开化县兴科硅业有限公司办公楼"
"[11562795]","衢州市","华埠叶家岭-开化县兴科硅业有限公司生产车间"
"[11562796]","衢州市","华埠205国道边电厂旁-开化金投能源加油站"
"[11562797]","衢州市","华埠镇百盛北路101-103号-东尚精品民宿"
"[11562798]","衢州市","205国道旁-华埠华峰村委会"
"[11562799]","衢州市","205国道旁-华埠华峰村卫生院"
"[11562800]","衢州市","浙江省衢州市开化县G205附近-开化县地方税务局华埠税务分局"
"[11562801]","衢州市","彩虹东路25号-华埠金都大酒店"
"[11562802]","衢州市","百盛北路7号-开化县华埠人民法庭"
"[11562803]","衢州市","华康路68号-华埠农村信用社"
"[11562804]","衢州市","华康路68号-华埠东岸社区居委会"
"[11562805]","衢州市","华康路68号-华埠东岸社区活动室"
"[11562806]","衢州市","华康路68号-华硕华埠营业厅"
"[11562807]","衢州市","华康路68号-开化县华埠农业公众服务中心"
"[11562808]","衢州市","华康路68号-华埠镇政府食堂餐厅"
"[11562809]","衢州市","华康路68号-华埠镇综合信息指挥室"
"[11562810]","衢州市","华康路86号-华埠镇政府大楼"
"[11562811]","衢州市","华康路216号-吉祥宾馆"
"[11562812]","衢州市","华康路226号-好再来宾馆"
"[11562813]","衢州市","华盛家苑21、22幢、25、26幢-江东幼儿园"
"[11562814]","衢州市","百盛路-华埠镇百盛置业大楼"
"[11562815]","衢州市","百盛路200号-舒馨宾馆"
"[11562816]","衢州市","百盛路192号-百盛宾馆"
"[11562817]","衢州市","龙泰路69、71号-龙泰宾馆"
"[11562818]","衢州市","龙泰路-开化县农村信用联社华埠江东分社"
"[11562819]","衢州市","龙泰路47、49号-江东宾馆"
"[11562820]","衢州市","华康路135号-中国邮政银行开化华埠江东分行"
"[11562821]","衢州市","百盛路180号-泰东宾馆"
"[11562822]","衢州市","百盛路180号-华埠汽车站"
"[11562823]","衢州市","华盛路125号-凯悦宾馆"
"[11562824]","衢州市","华康路195号-舒舍宾馆"
"[11562825]","衢州市","华康路185、183号-华埠68宾馆荣国店"
"[11562826]","衢州市","华康路143、145号-光跃网吧"
"[11562827]","衢州市","开化县方圆路与205国道交叉口北150米-途家宾馆"
"[11562828]","衢州市","彩虹路与205国道交叉口南100米-乐居茗宿"
"[11562829]","衢州市","华工路-华康药厂1号门行政办公大楼"
"[11562830]","衢州市","华工路-华康药厂1号门实验室"
"[11562831]","衢州市","华工路-华康药厂1号门加氢车间1"
"[11562832]","衢州市","华工路-华康药厂1号门加氢车间2"
"[11562833]","衢州市","华工路-华康药厂1号门木糖醇生产一区"
"[11562834]","衢州市","华工路-新办公楼"
"[11562835]","衢州市","华工路-华康药厂食堂"
"[11562836]","衢州市","华工路-华康药厂3号门仓库"
"[11562837]","衢州市","华工路-华康药厂3号门麦芽糖醇生产区1"
"[11562838]","衢州市","华工路-华康药厂3号门麦芽糖醇生产区2"
"[11562839]","衢州市","华工路-华康药厂3号门投料间"
"[11562840]","衢州市","华工路-华康药厂3号门制糖车间1"
"[11562841]","衢州市","华工路-华康药厂3号门制糖车间2"
"[11562842]","衢州市","华工路-华康药厂3号门污水处理"
"[11562843]","衢州市","华工路-华康药厂2号门木糖醇生产二区"
"[11562844]","衢州市","华工路-华康药厂2号门仓库"
"[11562845]","衢州市","华工路-华康药厂2号门五金仓库"
"[11562846]","衢州市","华工路-华康药厂2号门洁净仓库"
"[11562847]","衢州市","华工路-华康药厂2号门生产车间"
"[11562848]","衢州市","华民村玉湖苑18幢(办公楼)-玉湖苑物业管理"
"[11562849]","衢州市","华民村上龙湾1号-根雕厂(租赁但没具体厂名)"
"[11562850]","衢州市","华西街82号-开化县房地产管理处华埠房管站"
"[11562851]","衢州市","兴华街111号-三洋网吧"
"[11562852]","衢州市","兴华街111号-华埠工行"
"[11562853]","衢州市","兴华街125号-新华书店"
"[11562854]","衢州市","龙港路51号-开化彩塑厂1"
"[11562855]","衢州市","龙港路51号-开化彩塑厂2"
"[11562856]","衢州市","龙港路51号-浙江建工"
"[11562857]","衢州市","龙港路53号-金三角大酒店1"
"[11562858]","衢州市","龙港路53号-金三角大酒店2"
"[11562859]","衢州市","龙港路53号-金三角大酒店3"
"[11562860]","衢州市","龙港路-开化木屋工程有限公司"
"[11562861]","衢州市","龙港路-中国石化"
"[11562862]","衢州市","龙港路-喜之缘沙发厂"
"[11562863]","衢州市","龙港路27号-雄建煤球厂"
"[11562864]","衢州市","解放路207号-信用社"
"[11562865]","衢州市","解放路207号-中国银行"
"[11562866]","衢州市","解放路207号-德盛担保有限公司"
"[11562867]","衢州市","彩虹路1号-联通公司"
"[11562868]","衢州市","彩虹路37号-新华宾馆"
"[11562869]","衢州市","城南中路-风风网吧"
"[11562870]","衢州市","华阳路-体育彩票"
"[11562871]","衢州市","华阳路-华阳便民服务中心"
"[11562872]","衢州市","解放路-开化信翼酒业配送中心"
"[11562873]","衢州市","解放路-开化包装缝拼厂车间1"
"[11562874]","衢州市","解放路-开化包装缝拼厂车间2"
"[11562875]","衢州市","解放路-开化包装缝拼厂车间3"
"[11562876]","衢州市","解放路-开化包装缝拼厂食堂"
"[11562877]","衢州市","解放路-酒楼"
"[11562878]","衢州市","解放路-开化国盛设备安装有限公司"
"[11562879]","衢州市","解放路-铝合金厂1"
"[11562880]","衢州市","解放路-铝合金厂2"
"[11562881]","衢州市","解放路-开化县华埠镇中心小学"
"[11562882]","衢州市","解放路-开化县瑞昌电机有限公司"
"[11562883]","衢州市","解放路-开化县华埠镇中心学校食堂"
"[11562884]","衢州市","解放路-开化县华埠镇中心学校诊所"
"[11562885]","衢州市","解放路-开化县华埠镇中心学校综合楼"
"[11562886]","衢州市","解放路-开化县华埠镇中心学校教学楼"
"[11562887]","衢州市","兴华街103号-开化县农村信用联社兴华分社"
"[11562888]","衢州市","兴华街93号-乐乐幼儿园"
"[11562889]","衢州市","双桥路30号-开化县华茂制笔有限公司1"
"[11562890]","衢州市","双桥路30号-开化县华茂制笔有限公司2"
"[11562891]","衢州市","双桥路30号-开化县华茂制笔有限公司3"
"[11562892]","衢州市","双桥路30号-开化县华茂制笔有限公司4"
"[11562893]","衢州市","双桥路12号-华源汽车服务有限公司"
"[11562894]","衢州市","解放路440号-停三坡加油站"
"[11562895]","衢州市","解放路446号-中国石化"
"[11562896]","衢州市","彩虹路36号-浙江泰隆银行华埠分行"
"[11562897]","衢州市","华埠镇兴华街108号-华埠医药商店(开化医药公司华埠分店)"
"[11562898]","衢州市","兴华街194号-开化县农村信用合作联社兴华街分行"
"[11562899]","衢州市","兴华街154号-开化县华埠镇中心卫生院"
"[11562900]","衢州市","兴华街90号-枫树底社区便民服务中心"
"[11562901]","衢州市","兴华街33号-新华书店"
"[11562902]","衢州市","解放路63号-温馨宾馆"
"[11562903]","衢州市","解放路85号-一品商务宾馆"
"[11562904]","衢州市","彩虹二路1号-清水湾宾馆"
"[11562905]","衢州市","彩虹二路2号-华埠浪潮网吧"
"[11562906]","衢州市","彩虹二路17号-开化升龙房地产开发有限公司"
"[11562907]","衢州市","彩虹二路37号-波宇宾馆(原彩虹宾馆)"
"[11562908]","衢州市","彩虹路62号-中国移动华埠营业厅"
"[11562909]","衢州市","彩虹路68号-华埠工商所"
"[11562910]","衢州市","彩虹路72号-华埠江东新区邮政储蓄银行"
"[11562911]","衢州市","彩虹路76号-华埠烟草公司"
"[11562912]","衢州市","彩虹路118号-华埠派出所"
"[11562913]","衢州市","解放路350号-新风宾馆"
"[11562914]","衢州市","解放路342号-开化第二医院门诊楼"
"[11562915]","衢州市","解放路342号-开化第二医院急诊楼"
"[11562916]","衢州市","解放路342号-开化第二医院住院楼"
"[11562917]","衢州市","解放路342号-开化第二医院食堂"
"[11562918]","衢州市","华西街23号-华埠镇环卫所"
"[11562919]","衢州市","解放路88号-中国邮政银行华埠支行"
"[11562920]","衢州市","解放路90号-中国邮政储蓄华埠支行"
"[11562921]","衢州市","解放路92号-希望幼儿园"
"[11562922]","衢州市","天童路-马金种子公司"
"[11562923]","衢州市","天童路-马金镇电子商务创业园"
"[11562924]","衢州市","天童路-农业银行"
"[11562925]","衢州市","天童路-信用社"
"[11562926]","衢州市","天童路-邮政储蓄"
"[11562927]","衢州市","崇化街-马金镇城建监管中队"
"[11562928]","衢州市","崇化街-丽缘住宿"
"[11562929]","衢州市","观音路-上街村便民服务中心"
"[11562930]","衢州市","观音路-马金镇委党校"
"[11562931]","衢州市","观音路-马金镇广播电视站"
"[11562932]","衢州市","观音路-综合文化站"
"[11562933]","衢州市","观音路-马金工商局"
"[11562934]","衢州市","观音路-马金食品药品监督管理所"
"[11562935]","衢州市","马金老街-马金下街村环卫办公室"
"[11562936]","衢州市","马金老街-马金下街村老年活动中心"
"[11562937]","衢州市","马金老街-马金下街村民兵应急小分队"
"[11562938]","衢州市","马金老街-马金中心幼儿园"
"[11562939]","衢州市","马金老街-马金希望小学1"
"[11562940]","衢州市","马金老街-马金希望小学2"
"[11562941]","衢州市","马金老街-马金希望小学3"
"[11562942]","衢州市","马金老街-马金希望小学4"
"[11562943]","衢州市","马金老街-马金希望小学5"
"[11562944]","衢州市","观音路-马金卫生院门诊大楼"
"[11562945]","衢州市","天童路-马金政府办公楼1"
"[11562946]","衢州市","天童路-马金政府办公楼2"
"[11562947]","衢州市","天童路-马金政府办公楼3"
"[11562948]","衢州市","马西线-马金自来水厂"
"[11562949]","衢州市","马西线-包山水泥厂"
"[11562950]","衢州市","马西线-包上建材厂1"
"[11562951]","衢州市","马西线-包上建材厂2"
"[11562952]","衢州市","观音路-马金卫生监督站"
"[11562953]","衢州市","观音路-马金卫生院放射科"
"[11562954]","衢州市","崇化路70号-金诚宾馆"
"[11562955]","衢州市","崇化路88号-通通宾馆"
"[11562956]","衢州市","崇化路92号-中国电信"
"[11562957]","衢州市","崇化路194号-工商银行ATM点"
"[11562958]","衢州市","崇化路204号-中国烟草马金管理处"
"[11562959]","衢州市","天童路-崇化便民服务中心"
"[11562960]","衢州市","天童路-叮当幼儿园"
"[11562961]","衢州市","天童路-马金行政执法办公室"
"[11562962]","衢州市","崇化路213号-红枫树网吧"
"[11562963]","衢州市","崇化路87号-佳慧宾馆"
"[11562964]","衢州市","崇化路95号-华彩宾馆"
"[11562965]","衢州市","崇化路107号-中国移动"
"[11562966]","衢州市","崇化路183号-宏华宾馆"
"[11562967]","衢州市","崇化路137号-马金车站1"
"[11562968]","衢州市","崇化路137号-马金车站2"
"[11562969]","衢州市","新欣路-京溪宾馆"
"[11562970]","衢州市","新欣路-开化县金溪法律服务所"
"[11562971]","衢州市","新欣路-红枫商务宾馆"
"[11562972]","衢州市","新欣路-马金人民法院"
"[11562973]","衢州市","新欣路-马金派出所"
"[11562974]","衢州市","新欣路-马金派出所服务大厅"
"[11562975]","衢州市","新欣路-马金派出所宿舍"
"[11562976]","衢州市","新欣路-国家电网"
"[11562977]","衢州市","马金老街-佳洁宾馆"
"[11562978]","衢州市","马金老街-华诚酒店"
"[11562979]","衢州市","马金老街-凯腾跆拳道"
"[11562980]","衢州市","马金老街-开化合一电子商务公司"
"[11562981]","衢州市","天童路-浙江泰隆银行"
"[11562982]","衢州市","天童路-信用社"
"[11562983]","衢州市","天童路-体育彩票"
"[11562984]","衢州市","包山路56号-依露宾馆"
"[11562985]","衢州市","天童路-马金中学教学楼1"
"[11562986]","衢州市","天童路-马金中学教学楼2"
"[11562987]","衢州市","天童路-马金中学教学楼3"
"[11562988]","衢州市","天童路-马金中学教学楼4"
"[11562989]","衢州市","天童路-马金中学化验图书室"
"[11562990]","衢州市","天童路-马金中学食堂"
"[11562991]","衢州市","天童路-马金中学学生宿舍1"
"[11562992]","衢州市","天童路-马金中学学生宿舍2"
"[11562993]","衢州市","天童路-马金中学学生宿舍3"
"[11562994]","衢州市","天童路-马金中学老师宿舍1"
"[11562995]","衢州市","天童路-马金中学老师宿舍2"
"[11577019]","衢州市","曙光路12号鑫盛服装厂办公楼"
"[11577044]","衢州市","霞光路16号灵鸟供应商链管理"
"[11588072]","衢州市","鼎盛路18号华盛商贸有限公司"
"[11589638]","衢州市","曙光路39号-溥丰橡胶制品有限公司"
"[11589656]","衢州市","曙光路30号-强森信息科技有限公司"
"[11591130]","衢州市","浮是路154号-广胜集团公司"
"[11593259]","衢州市","解放街16号-开化农村信用社城关信用社"
"[11593267]","衢州市","解放街18号-开化五丰宾馆"
